name,version,workspace,observedRuntimeImport,observedPrograms,observedSubpaths,entryTypeEvidence,typeStatusAtObservedImports,autoRefusalsAtObservedImports,parentContexts,typedParentContexts,ownDeclarationFiles,shippedTsFiles,shippedJsFiles,nativeAddonFiles,root,manifestSha256
@oslojs/encoding,0.4.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,4,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@oslojs+encoding@0.4.1/node_modules/@oslojs/encoding,3659a4cd29453c01148109641fc20acc3939783f6aa45724ca7902701126d4da
@oslojs/encoding,1.1.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,4,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@oslojs+encoding@1.1.0/node_modules/@oslojs/encoding,41031d06bc9471a0cf1eb6c2141c561e24fa974959f55d9543aecc13ef7a76f7
@oslojs/jwt,0.2.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@oslojs+jwt@0.2.0/node_modules/@oslojs/jwt,ae160df96c771eb9c68a288cb7b8224fefe911392e1e91a624e4c28bcd4e2b63
@parcel/watcher,2.5.1,False,True,redcode/lildax | redcode/redcode,@parcel/watcher/wrapper | @parcel/watcher,type-surface-resolved-in-at-least-one-context,no-declaration-resolved | own-declarations,it ships no own .d.ts declaration surface,3,3,1,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@parcel+watcher@2.5.1/node_modules/@parcel/watcher,f9e24627c11385d6a28efad5fc500dd395fe85f20f35e96b28a32f75f0bf3eaa
@parcel/watcher,2.5.6,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@parcel+watcher@2.5.6/node_modules/@parcel/watcher,287b0a3346201d109888d06361d94c1284e8aba7251459a3edcbb3c503adb7ba
@parcel/watcher-linux-x64-glibc,2.5.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,0,1,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@parcel+watcher-linux-x64-glibc@2.5.1/node_modules/@parcel/watcher-linux-x64-glibc,507bd33fb3b2059e15c545ab44253ff92bb84128ff6020d0445daa60f8397c20
@parcel/watcher-linux-x64-glibc,2.5.6,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,0,1,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@parcel+watcher-linux-x64-glibc@2.5.6/node_modules/@parcel/watcher-linux-x64-glibc,3eb843560e8cf458fe1305a91706db05de45adc4a43b59351e418918362711ae
@parcel/watcher-linux-x64-musl,2.5.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,0,1,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@parcel+watcher-linux-x64-musl@2.5.1/node_modules/@parcel/watcher-linux-x64-musl,b3f4324da03ba9243375bae12cc221da4bfbd35960bec85383274f8c7e39b1c5
@pierre/diffs,1.2.10,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,169,0,168,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@pierre+diffs@1.2.10+9fdb92ded32ad5be/node_modules/@pierre/diffs,bf67964262b3df8a00f9922ee61c914c6b0afde6cd9aa3039cbe0d130dda5891
@pierre/theme,1.0.3,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,7,0,7,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@pierre+theme@1.0.3/node_modules/@pierre/theme,bb24ff5240d3eace1d39134285e2e8289f7ebc3bba55bed1e8f30c45166e4a87
@pierre/theming,0.0.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,15,0,15,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@pierre+theming@0.0.1+9dbfad74982c79bd/node_modules/@pierre/theming,a71c5712ee31c7ca75dec250238b3ceb1bd652ebebd4304af88b9ac53d794352
@pinojs/redact,0.4.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,1,10,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@pinojs+redact@0.4.0/node_modules/@pinojs/redact,65c7d0c0ccc98f05bfe3be4a220463ceaf718467d348133db07d04ec80ab093c
@planetscale/database,1.19.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,10,0,10,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@planetscale+database@1.19.0/node_modules/@planetscale/database,4d2895ea9a5ff792afa8e51f7cc0f3aa1003e7f7aa7971ccd9988c526c3f3f1f
@protobufjs/aspromise,1.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,2,2,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+aspromise@1.1.2/node_modules/@protobufjs/aspromise,4a39ee1c94f6ee038d2944196aa6167785d3429a91727f828a1274262919e2d8
@protobufjs/base64,1.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+base64@1.1.2/node_modules/@protobufjs/base64,7ff6a89f566b95c0f21a5a9cb12df5718f0b06ef96d4186a92d650c0849fa2c5
@protobufjs/codegen,2.0.5,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+codegen@2.0.5/node_modules/@protobufjs/codegen,818bf10387c19ab09b3814004ec672ab8d975302cdaf2dd65466bdb604764d65
@protobufjs/eventemitter,1.1.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+eventemitter@1.1.1/node_modules/@protobufjs/eventemitter,d157d364fe4aee21cfd517abff35bca312ff51e6e6e90abdbec16225057e5914
@protobufjs/fetch,1.1.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,3,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+fetch@1.1.1/node_modules/@protobufjs/fetch,52f997898a745acce5d68751883aad6296bcc2f152468ced0ed30e3c3c5a1c72
@protobufjs/float,1.0.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,4,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+float@1.0.2/node_modules/@protobufjs/float,1cae4ded1bc97375a67fe4608f87ee59990734ea738fabb98e9061ab23669cdf
@protobufjs/inquire,1.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,6,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+inquire@1.1.2/node_modules/@protobufjs/inquire,7709e69864f333ef09bf1f644f32b7d8f3e4b4c0bd97f107ee7bfbc6e2735965
@protobufjs/path,1.1.2,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+path@1.1.2/node_modules/@protobufjs/path,b19802dd696ceb8a4aa4839f35ab1c8312e97693d93485ff3c3e4f19cca183c4
@protobufjs/pool,1.1.0,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+pool@1.1.0/node_modules/@protobufjs/pool,7a33b609e770020fe1e09690cfebc23bbdd6e1306e3f0dd98ba5048966cb7fec
@protobufjs/utf8,1.1.1,False,False,,,type-surface-resolved-in-at-least-one-context,,,1,1,1,0,2,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@protobufjs+utf8@1.1.1/node_modules/@protobufjs/utf8,0487ccf34c45f9a65ebc1cc553a9898df191e3f9cd530bf2aea7ad341c02afdc
@reddb-io/benchmark-code-understanding,3.3.6,True,False,,,workspace,,,0,0,0,7,0,0,/home/cyber/Work/reddb.io/red-skills/apps/benchmark-code-understanding,a7ffeb98b00b1c7b7b87b9ba24d3459fa361b664c709cfc0642800dc5975224c
@reddb-io/benchmark-memory,3.3.6,True,False,,,workspace,,,0,0,0,1,0,0,/home/cyber/Work/reddb.io/red-skills/apps/benchmark-memory,092c9256177bf04e9c4c809f858f5e5fbf4c165b8e773a963375f3ec3e80e858
@reddb-io/brain,3.3.6,True,False,,,workspace,,,0,0,0,37,18,0,/home/cyber/Work/reddb.io/red-skills/apps/brain,f303556ba229c422667c6c801dcc63c07dd2a5699c014f74098379d7f85fb2c2
@reddb-io/build-info,3.3.6,True,True,red-skills/dev | red-skills/castle-mcp | red-skills/code-nav | red-skills/memory | red-skills/memory-mcp | red-skills/brain | red-skills/brain-mcp | red-skills/rsp | red-skills/redskilled | red-skills/benchmark-memory | red-skills/benchmark-code-understanding | red-skills/opencode-host,@reddb-io/build-info,workspace,own-declarations,,9,9,1,0,1,0,/home/cyber/Work/reddb.io/red-skills/packages/build-info,aa1d1c0dc257db717006b549c06d543c2686c062d9afe4074b520a4174473c6f
@reddb-io/code-nav-mcp,3.3.6,True,False,,,workspace,,,0,0,0,7,0,0,/home/cyber/Work/reddb.io/red-skills/apps/code-nav,34e8fc38632c115ea06ad5b9e8fb87ea8251e6ad439829f523b0265e8b093d7f
@reddb-io/dev,3.3.6,True,False,,,workspace,,,0,0,1,704,0,0,/home/cyber/Work/reddb.io/red-skills/apps/dev,4326d8235c56521e9d0d5f314fda35436ecb76dfcb97e0d05c2edb3f06627298
@reddb-io/herdr-plugin-red-skills,0.1.8,True,False,,,workspace,,,0,0,0,0,34,0,/home/cyber/Work/reddb.io/red-skills/apps/herdr-plugin-red-skills,94999d886712e3afc7eeec0a231f1acb2ab83e1ee9689f44555917a521bfc084
@reddb-io/memory,3.3.6,True,False,,,workspace,,,0,0,0,421,181,0,/home/cyber/Work/reddb.io/red-skills/apps/memory,ec74411ec305affafa213cfb46a6649ed08170d81a9e868ca252a4c55ec56fe6
@reddb-io/multi-rpc,0.29.6,False,True,redcode/lildax | redcode/redcode,@reddb-io/multi-rpc,type-surface-resolved-in-at-least-one-context,own-declarations,,1,1,1,0,1,0,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@reddb-io+multi-rpc@0.29.6/node_modules/@reddb-io/multi-rpc,9cd566be7bddf6c1e751cec33e65b60510d1b181853388b24f7f3216c2d37278
@reddb-io/red-castle,0.11.0,True,True,red-skills/dev | red-skills/castle-mcp | red-skills/rsp,@reddb-io/red-castle | @reddb-io/red-castle/engine | @reddb-io/red-castle/sandboxes/no-sandbox | @reddb-io/red-castle/sandboxes/docker | @reddb-io/red-castle/sandboxes/podman | @reddb-io/red-castle/mcp-server,workspace,TypeScript-source,,2,2,0,236,3,0,/home/cyber/Work/reddb.io/red-skills/packages/red-castle,9a89c611628b7ec24b78d2aff74382aadd6360b73aa97206483c4b88760bd954
@reddb-io/red-skills,3.3.6,True,False,,,workspace,,,0,0,0,18,0,0,/home/cyber/Work/reddb.io/red-skills/apps/opencode-host,39af5b7d5ed7151dee5c3cc25a57e7d3aa859e247f4c80df57bfe716aba02788
@reddb-io/redcode,0.26.3,True,False,,,workspace,,,0,0,7,739,17,0,/home/cyber/Work/reddb.io/redcode/packages/redcode,a012a6e9b3c0b7c9ca489c528baf1082a329e847e3adbf67313056f1a67b1751
@reddb-io/redcode-cli,1.18.26,True,False,,,workspace,,,0,0,1,21,1,0,/home/cyber/Work/reddb.io/redcode/packages/cli,a39b6ff1fe1a8ff966f4e13933c0daed711c3aa9470aa9b318c3f723fb28f7f2
@reddb-io/redcode-client,1.18.21,True,True,redcode/redcode,@reddb-io/redcode-client,workspace,TypeScript-source,,1,1,1,15,0,0,/home/cyber/Work/reddb.io/redcode/packages/client,803686bc6dba5228331f3c0f8f238d84b85086bbd893c1b160a91a297c5492c5
@reddb-io/redcode-codemode,1.18.18,True,True,redcode/redcode,@reddb-io/redcode-codemode,workspace,TypeScript-source,,1,1,1,32,0,0,/home/cyber/Work/reddb.io/redcode/packages/codemode,c82d46cc72bf43dc3a78fa0001f1e26ee5390b81e1d191ff5f2836ae624af861
@reddb-io/redcode-core,1.23.0,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-core/credential | @reddb-io/redcode-core/effect/app-node-builder | @reddb-io/redcode-core/effect/layer-node | @reddb-io/redcode-core/permission/saved | @reddb-io/redcode-core/global | @reddb-io/redcode-core/installation/version | @reddb-io/redcode-core/database/database | @reddb-io/redcode-core/effect/app-node-platform | @reddb-io/redcode-core/event | @reddb-io/redcode-core/pty/ticket | @reddb-io/redcode-core/session | @reddb-io/redcode-core/session/goal | @reddb-io/redcode-core/session/plan | @reddb-io/redcode-core/session/execution | @reddb-io/redcode-core/location-service-map | @reddb-io/redcode-core/session/execution/local | @reddb-io/redcode-core/tool-output-store | @reddb-io/redcode-core/location-services | @reddb-io/redcode-core/location | @reddb-io/redcode-core/schema | @reddb-io/redcode-core/session/sql | @reddb-io/redcode-core/workspace | @reddb-io/redcode-core/effect/app-node | @reddb-io/redcode-core/design/store | @reddb-io/redcode-core/design/renderer | @reddb-io/redcode-core/design/feedback | @reddb-io/redcode-core/design/feed | @reddb-io/redcode-core/design/export | @reddb-io/redcode-core/design/whiteboard | @reddb-io/redcode-core/permission | @reddb-io/redcode-core/location-mutation | @reddb-io/redcode-core/hook | @reddb-io/redcode-core/project/copy | @reddb-io/redcode-core/git | @reddb-io/redcode-core/integration | @reddb-io/redcode-core/reference | @reddb-io/redcode-core/question | @reddb-io/redcode-core/pty | @reddb-io/redcode-core/pty/protocol | @reddb-io/redcode-core/agent | @reddb-io/redcode-core/skill | @reddb-io/redcode-core/command | @reddb-io/redcode-core/filesystem | @reddb-io/redcode-core/catalog | @reddb-io/redcode-core/session/message | @reddb-io/redcode-core/flag/flag | @reddb-io/redcode-core/util/which | @reddb-io/redcode-core/util/glob | @reddb-io/redcode-core/util/flock | @reddb-io/redcode-core/util/provider-failure | @reddb-io/redcode-core/effect/service-use | @reddb-io/redcode-core/fs-util | @reddb-io/redcode-core/project/sql | @reddb-io/redcode-core/project/directories | @reddb-io/redcode-core/control-plane/workspace.sql | @reddb-io/redcode-core/process | @reddb-io/redcode-core/project | @reddb-io/redcode-core/cross-spawn-spawner | @reddb-io/redcode-core/util/error | @reddb-io/redcode-core/plugin/skill | @reddb-io/redcode-core/v1/config/error | @reddb-io/redcode-core/v1/permission | @reddb-io/redcode-core/util/slug | @reddb-io/redcode-core/v1/session | @reddb-io/redcode-core/project-dir | @reddb-io/redcode-core/repository-guard | @reddb-io/redcode-core/session/input | @reddb-io/redcode-core/provider | @reddb-io/redcode-core/model | @reddb-io/redcode-core/util/hash | @reddb-io/redcode-core/v1/config/console-state | @reddb-io/redcode-core/util/effect-flock | @reddb-io/redcode-core/v1/config/config | @reddb-io/redcode-core/v1/config/permission | @reddb-io/redcode-core/v1/config/plugin | @reddb-io/redcode-core/npm | @reddb-io/redcode-core/v1/config/command | @reddb-io/redcode-core/config/markdown | @reddb-io/redcode-core/v1/config/agent | @reddb-io/redcode-core/account/sql | @reddb-io/redcode-core/background-job | @reddb-io/redcode-core/util/wildcard | @reddb-io/redcode-core/session/event | @reddb-io/redcode-core/operation-hook | @reddb-io/redcode-core/v1/config/mcp | @reddb-io/redcode-core/observability | @reddb-io/redcode-core/effect/memo-map | @reddb-io/redcode-core/oauth/page | @reddb-io/redcode-core/ripgrep | @reddb-io/redcode-core/models-dev | @reddb-io/redcode-core/session/projector | @reddb-io/redcode-core/share/sql | @reddb-io/redcode-core/github-copilot/copilot-provider | @reddb-io/redcode-core/account | @reddb-io/redcode-core/event/sql | @reddb-io/redcode-core/filesystem/watcher | @reddb-io/redcode-core/session/prompt | @reddb-io/redcode-core/session/context-epoch | @reddb-io/redcode-core/session/history | @reddb-io/redcode-core/session/runner/max-steps | @reddb-io/redcode-core/shell | @reddb-io/redcode-core/session/todo | @reddb-io/redcode-core/plugin | @reddb-io/redcode-core/session/schema | @reddb-io/redcode-core/session/todo-store | @reddb-io/redcode-core/session/task-facts | @reddb-io/redcode-core/util/module | @reddb-io/redcode-core/util/encode | @reddb-io/redcode-core/shell-workdir | @reddb-io/redcode-core/design/document-tool | @reddb-io/redcode-core/design/quality | @reddb-io/redcode-core/design/approval | @reddb-io/redcode-core/design/playbooks | @reddb-io/redcode-core/design/files | @reddb-io/redcode-core/design/instructions | @reddb-io/redcode-core/design/context | @reddb-io/redcode-core/system-context/index | @reddb-io/redcode-core/system-context | @reddb-io/redcode-core/system-context/builtins | @reddb-io/redcode-core/session/compaction | @reddb-io/redcode-core/util/token | @reddb-io/redcode-core/pty/schema | @reddb-io/redcode-core/control-plane/move-session | @reddb-io/redcode-core/effect/runtime | @reddb-io/redcode-core/npm-config | @reddb-io/redcode-core/design/sql | @reddb-io/redcode-core/usage/usage | @reddb-io/redcode-core/usage/backfill | @reddb-io/redcode-core/runtime-inspection,workspace,TypeScript-source,,3,0,4,576,0,0,/home/cyber/Work/reddb.io/redcode/packages/core,a8833cd02fe2201e414288dbfeb2a7e003c89aeaf18c48fc150924a6d07e9b60
@reddb-io/redcode-design,0.0.0,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-design/brand.gen | @reddb-io/redcode-design/params | @reddb-io/redcode-design/review | @reddb-io/redcode-design/copy | @reddb-io/redcode-design/annotations | @reddb-io/redcode-design/feed,workspace,TypeScript-source,,2,0,0,7,0,0,/home/cyber/Work/reddb.io/redcode/packages/design,3c0256e5fb1bcf322ea7e52bab5ad7a272a9e89e87cb9417499440db857e1950
@reddb-io/redcode-effect-drizzle-sqlite,1.18.18,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-effect-drizzle-sqlite,workspace,TypeScript-source,,1,1,1,21,0,0,/home/cyber/Work/reddb.io/redcode/packages/effect-drizzle-sqlite,1ef02625d451cab666df97e37fc47f86e592711d3547bb6ead710f96f1a8166b
@reddb-io/redcode-effect-sqlite-node,1.18.18,True,False,,,workspace,,,1,1,1,1,0,0,/home/cyber/Work/reddb.io/redcode/packages/effect-sqlite-node,4bb52e92f5d4273a331638d784fefb5eabcedb3200f493dbad6880609a3f8355
@reddb-io/redcode-llm,1.18.21,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-llm/route | @reddb-io/redcode-llm | @reddb-io/redcode-llm/protocols/anthropic-messages | @reddb-io/redcode-llm/protocols/openai-compatible-chat | @reddb-io/redcode-llm/protocols/openai-responses | @reddb-io/redcode-llm/providers,workspace,TypeScript-source,,2,2,1,104,0,0,/home/cyber/Work/reddb.io/redcode/packages/llm,03ae46a604e35221bdd3b9240950582a9768803c1bf4b3548d0fd758eb60a05d
@reddb-io/redcode-plugin,1.18.20,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-plugin/v2/effect | @reddb-io/redcode-plugin/v2/effect/operation-hook | @reddb-io/redcode-plugin/v2/effect/integration | @reddb-io/redcode-plugin/v2/effect/plugin | @reddb-io/redcode-plugin/v2/promise | @reddb-io/redcode-plugin/tui | @reddb-io/redcode-plugin,workspace,TypeScript-source,,3,3,38,41,37,0,/home/cyber/Work/reddb.io/redcode/packages/plugin,fedf7139a0990e81bec5f6df9894a2ead3bcb6f79aee50fb86719be77486c4bc
@reddb-io/redcode-protocol,1.18.21,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-protocol/rpc | @reddb-io/redcode-protocol/groups/session | @reddb-io/redcode-protocol/errors | @reddb-io/redcode-protocol/middleware/schema-error | @reddb-io/redcode-protocol/middleware/authorization | @reddb-io/redcode-protocol/groups/pty | @reddb-io/redcode-protocol/api | @reddb-io/redcode-protocol/groups/project-copy | @reddb-io/redcode-protocol/groups/event,workspace,TypeScript-source,,3,0,1,26,0,0,/home/cyber/Work/reddb.io/redcode/packages/protocol,3a5af71a59109107dfb65d8562cb24bca091b0e13b2d4c3d1017efed0cc0370e
@reddb-io/redcode-rpc-sidecar,0.12.0,True,False,,,workspace,,,0,0,0,5,0,0,/home/cyber/Work/reddb.io/redcode/packages/rpc-sidecar,a40fb7f20667b99a858a6443e2d5a66145d735b4e73f8dbce3b6cb755dddea7c
@reddb-io/redcode-schema,1.20.1,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-schema/session-message | @reddb-io/redcode-schema/session-input | @reddb-io/redcode-schema/prompt-input | @reddb-io/redcode-schema/session | @reddb-io/redcode-schema/session-goal | @reddb-io/redcode-schema/session-plan | @reddb-io/redcode-schema/project | @reddb-io/redcode-schema/schema | @reddb-io/redcode-schema/workspace | @reddb-io/redcode-schema/agent | @reddb-io/redcode-schema/model | @reddb-io/redcode-schema/location | @reddb-io/redcode-schema/revert | @reddb-io/redcode-schema/session-event | @reddb-io/redcode-schema/durable-event-manifest | @reddb-io/redcode-schema/hook | @reddb-io/redcode-schema/llm | @reddb-io/redcode-schema/permission | @reddb-io/redcode-schema/catalog | @reddb-io/redcode-schema/integration | @reddb-io/redcode-schema/connection | @reddb-io/redcode-schema/event | @reddb-io/redcode-schema/credential | @reddb-io/redcode-schema/provider | @reddb-io/redcode-schema/session-todo | @reddb-io/redcode-schema/permission-v1 | @reddb-io/redcode-schema/prompt | @reddb-io/redcode-schema/session-v1 | @reddb-io/redcode-schema/identifier | @reddb-io/redcode-schema/permission-saved | @reddb-io/redcode-schema/design | @reddb-io/redcode-schema/filesystem | @reddb-io/redcode-schema/question | @reddb-io/redcode-schema/skill | @reddb-io/redcode-schema/file-diff | @reddb-io/redcode-schema/reference | @reddb-io/redcode-schema/plugin | @reddb-io/redcode-schema/command | @reddb-io/redcode-schema/pty | @reddb-io/redcode-schema/project-directories | @reddb-io/redcode-schema/project-copy | @reddb-io/redcode-schema/models-dev | @reddb-io/redcode-schema/filesystem-watcher | @reddb-io/redcode-schema/pty-ticket | @reddb-io/redcode-schema/event-manifest | @reddb-io/redcode-schema/server-event | @reddb-io/redcode-schema/legacy-event | @reddb-io/redcode-schema/mcp-event | @reddb-io/redcode-schema/tui-event | @reddb-io/redcode-schema/redskilled | @reddb-io/redcode-schema/workspace-event | @reddb-io/redcode-schema/worktree-event | @reddb-io/redcode-schema/vcs-event | @reddb-io/redcode-schema/question-v1 | @reddb-io/redcode-schema/session-status-event | @reddb-io/redcode-schema/lsp-event | @reddb-io/redcode-schema/session-compaction-event | @reddb-io/redcode-schema/installation-event,workspace,TypeScript-source,,8,8,1,76,0,0,/home/cyber/Work/reddb.io/redcode/packages/schema,a1811c25ca0586a981df08036ef4ab702efa2bafa7a4f8245a22ec01faac2e4a
@reddb-io/redcode-script,1.18.18,True,False,,,workspace,,,1,1,1,1,0,0,/home/cyber/Work/reddb.io/redcode/packages/script,8d02e965ab06cceec868cbc00680615c78324aa063e8fd96c1d0b5780c5a7b78
@reddb-io/redcode-sdk,1.19.1,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-sdk/v2/client | @reddb-io/redcode-sdk/v2/types | @reddb-io/redcode-sdk/v2 | @reddb-io/redcode-sdk,workspace,TypeScript-source,,4,4,2,44,5,0,/home/cyber/Work/reddb.io/redcode/packages/sdk/js,78eb0b867978ab5292881045bee8f72e05c9520085fcff5ad1f1231804a91454
@reddb-io/redcode-server,1.18.26,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-server/routes | @reddb-io/redcode-server/auth | @reddb-io/redcode-server/cors | @reddb-io/redcode-server/location | @reddb-io/redcode-server/middleware/session-location | @reddb-io/redcode-server/middleware/authorization | @reddb-io/redcode-server/api | @reddb-io/redcode-server/rpc | @reddb-io/redcode-server/handlers | @reddb-io/redcode-server/pty-environment | @reddb-io/redcode-server/middleware/schema-error,workspace,TypeScript-source,,2,0,1,34,0,0,/home/cyber/Work/reddb.io/redcode/packages/server,ec45f144db1a55e44473e1d317d92744678f36f6294e2bf0afeebba728e83576
@reddb-io/redcode-tui,1.21.2,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-tui | @reddb-io/redcode-tui/config | @reddb-io/redcode-tui/util/record | @reddb-io/redcode-tui/util/error | @reddb-io/redcode-tui/util/locale | @reddb-io/redcode-tui/prompt/display | @reddb-io/redcode-tui/keymap | @reddb-io/redcode-tui/context/theme | @reddb-io/redcode-tui/component/register-spinner | @reddb-io/redcode-tui/ui/spinner | @reddb-io/redcode-tui/editor | @reddb-io/redcode-tui/component/spinner | @reddb-io/redcode-tui/plugin/slots | @reddb-io/redcode-tui/plugin/command-shim | @reddb-io/redcode-tui/plugin/runtime | @reddb-io/redcode-tui/builtins | @reddb-io/redcode-tui/config/keybind | @reddb-io/redcode-tui/logo | @reddb-io/redcode-tui/context/sdk | @reddb-io/redcode-tui/terminal-win32,workspace,TypeScript-source,,2,2,2,240,0,0,/home/cyber/Work/reddb.io/redcode/packages/tui,c25cac10ef4fc265c0eb07e08a1fc5c62453f8379d7a661d679588c33ef09ed3
@reddb-io/redcode-ui,1.18.19,True,True,redcode/lildax | redcode/redcode,@reddb-io/redcode-ui/audio/bip-bop-01.mp3 | @reddb-io/redcode-ui/audio/bip-bop-03.mp3 | @reddb-io/redcode-ui/audio/staplebops-06.mp3 | @reddb-io/redcode-ui/audio/nope-03.mp3 | @reddb-io/redcode-ui/audio/yup-01.mp3,workspace,no-declaration-resolved,,1,0,170,246,0,0,/home/cyber/Work/reddb.io/redcode/packages/ui,ab442fb2d26f2a00dfc4664ca27949bb51f38a4ac9e0ccae87d7645c2a855f92
@reddb-io/redskilled,0.1.0,True,True,red-skills/dev | red-skills/castle-mcp,@reddb-io/redskilled/paths | @reddb-io/redskilled/protocol | @reddb-io/redskilled/client | @reddb-io/redskilled/project-registration | @reddb-io/redskilled/worker-launch | @reddb-io/redskilled/event-lane | @reddb-io/redskilled/host-state | @reddb-io/redskilled/launch-template | @reddb-io/redskilled/provision,workspace,TypeScript-source,,1,0,0,88,0,0,/home/cyber/Work/reddb.io/red-skills/apps/redskilled,c94b7b23df7d8d9cdc3057423e8b71f2590182aeec65540f01a4508964d3abf5
@reddb-io/rsp,2.23.1,True,False,,,workspace,,,0,0,0,116,27,0,/home/cyber/Work/reddb.io/red-skills/apps/rsp,7d9b3e05c977aa97c7bd5adebd3a9d9cf10b7c6308ff9883db9b50f19bdee807
@reddb-io/sdk,1.23.1,False,True,red-skills/dev | red-skills/castle-mcp | red-skills/memory | red-skills/memory-mcp | red-skills/brain | red-skills/brain-mcp | red-skills/rsp | red-skills/benchmark-memory,@reddb-io/sdk,type-surface-resolved-in-at-least-one-context,own-declarations,,4,4,1,0,22,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@reddb-io+sdk@1.23.1/node_modules/@reddb-io/sdk,e71e05144d6251651052c08d6c81d3dac88a51a41d0c9d854e495ea086688572
